meter_reading,square_feet,air_temperature,dew_temperature,month,day,primary_use_Education,primary_use_Entertainment/public assembly,primary_use_Food sales and service,primary_use_Healthcare,primary_use_Lodging/residential,primary_use_Manufacturing/industrial,primary_use_Office,primary_use_Other,primary_use_Parking,primary_use_Public services,primary_use_Religious worship,primary_use_Retail,primary_use_Technology/science,primary_use_Utility,site_id_2,site_id_6,site_id_7,site_id_9,site_id_10,site_id_11,site_id_13,site_id_14,site_id_15
193.220440985818,52141,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.5188182188885,23481,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174.851769466112,122746,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.70805254042753,27995,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,76903,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,162549,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-129.94198320532107,27646,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.7563072204967356,22524,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113.19308034200625,181328,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-39.43482026071187,43143,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.69045012932241,46037,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1050.79108934936,278369,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-79.27558308319774,61756,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,42755,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-22.00643618876488,129707,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.325328892247859,73277,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1066.013760992813,194188,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.14831566169040633,23871,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.636000363438765,237704,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-396.4572921783646,95526,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,35354,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,50327,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,69876,2.289722384942794,-0.6713422630206088,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-142.1948969538303,78002,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-477.9450201739822,159384,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-2415.9530944032645,232139,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213.91275759116277,104604,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-518.5746098916007,116249,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205.222178990725,134748,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,24979,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35.2458533703762,23702,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3718.1663160295934,273234,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.8076640654906053,71088,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,86455,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51.64665658518099,65000,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122.34385542954993,97838,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
219.3869330447419,33012,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,35605,2.289722384942794,-0.6713422630206088,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.998637384815396,13469,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
176.6511905373838,43007,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.07807541314057642,56388,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,18551,2.289722384942794,-0.6713422630206088,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.644924052265225,20540,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,247471,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,104089,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,17077,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,114166,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,53860,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-7.1834062459104375,79900,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393.94715862357543,76537,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-438.15790872758384,442438,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129.0943651840822,130067,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-42.91442756410751,205472,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44.38894858896635,60582,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463.37152080952717,164206,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3746.316465966363,194441,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-321.7609544422142,200442,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-537.6841871649714,237546,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178.52761229550103,58196,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180.93128234556718,51471,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48.36540480620325,15649,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-46.81031129133139,115676,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51.76205481180507,8836,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-143.1290334402441,21469,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2233.5032948112485,171084,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460.859692998599,25401,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-93.12003866329724,25609,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93.44233149766566,62242,2.289722384942794,-0.6713422630206088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499.28904423969595,90411,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-144.83702871496155,200000,2.289722384942794,-0.6713422630206088,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-41.99332180517931,54172,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,66013,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,62279,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.24588665587647,58041,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,57274,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,66794,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-15.671290007455344,75000,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345.46613835814406,180806,2.289722384942794,-0.6713422630206088,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8701991795778596,73488,2.289722384942794,-0.6713422630206088,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.2737818442181292,287419,2.289722384942794,-0.6713422630206088,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,370024,2.289722384942794,-0.6713422630206088,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,166489,2.289722384942794,-0.6713422630206088,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,87200,2.289722384942794,-0.6713422630206088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,84688,2.289722384942794,-0.6713422630206088,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.1188881605778134,46981,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.252405203071332,279840,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-11.636368008310352,60100,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-23.639283517375336,171008,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.431348428850868,47398,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.686830472458434,31316,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-3.255080996900049,130794,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.24937065795835087,31053,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.4436121674026146,14744,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,140488,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.25364575160587993,18342,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,116854,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-12.152733305158588,110380,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3807444000113245,125507,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.84163896098427,20889,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-24.16346337623257,322341,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.122387851455343,131271,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,7919,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,149762,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.49309421336692305,40611,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.702518623469647,42755,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.9984926730948684,22201,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.11678774686515397,23232,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5578536446653962,50567,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.168871991004398,21618,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-19.879752553841243,61439,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-12.667742831598963,124289,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.672849574131666,233863,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.538441537306852,113988,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.601739394285499,157933,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.2096741922448855,87977,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.185071139625816,33695,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1726133981552009,199037,-6.855131154651264,0.9074467814501962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.115294193225914,16289,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.158697987727161,159662,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.3124376042945065,115288,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4007416082238222,240026,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36.836161173362854,74599,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.98419662659249,49553,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.286399493061896,204029,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.498183991443057,84615,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.45684680912001,105612,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.139555636382135,56969,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.07670132370058,82035,-6.855131154651264,0.9074467814501962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-14.512102847252535,45465,-6.855131154651264,0.9074467814501962,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1815138716372533,17104,-6.855131154651264,0.9074467814501962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.29280880683255,93608,-6.855131154651264,0.9074467814501962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,68693,-6.855131154651264,0.9074467814501962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,16351,-6.855131154651264,0.9074467814501962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,98624,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,96336,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,19984,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,20291,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.0074520697897054,21168,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-6.479514547056331,168791,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1799874471596032,169290,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4578471278403785,142901,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-14.312572762261818,83141,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.791905966588939,28760,-6.855131154651264,0.9074467814501962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.795286188587667,48881,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-15.604510525584105,11524,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,9111,-6.855131154651264,0.9074467814501962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,39538,-6.855131154651264,0.9074467814501962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,11329,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,98829,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-11.929116859170858,72102,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198.46966464026403,553210,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.1355567432820338,86323,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.521375061029325,183460,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-158.4749002796207,179559,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.389093899718855,45224,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.0,131797,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,121440,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76.59344567996457,90903,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-22.64889414917425,90900,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85.34912201335308,111635,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,62238,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-176.37966140452258,167066,-1.0285333716120628,-0.9684065168275816,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.5482414182818283,23392,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.07012635706742477,24867,-1.0285333716120628,-0.9684065168275816,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-21.020015753499557,24586,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-3.548389958347119,148829,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-25.42324309281365,132518,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.964144506775273,44203,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.3976303944280355,23549,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,7481,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,137040,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-103.49945658040363,78268,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-117.03695435753711,151637,-1.0285333716120628,-0.9684065168275816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31.089915683434377,155682,-1.0285333716120628,-0.9684065168275816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
